"HP4396A REV1.01"
"DATE: Dec  6 1992"



"CHANNEL: 1"
"MEASURE TYPE: A/R"
"FORMAT TYPE: LOG MAG"
"NUMBER of POINTS: 801"
"SWEEP TIME:  280 ms"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER:  3.3 dBm"
"IF BANDWIDTH:  40 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
6.127500000000E+05	-1.211184E+01	0.000000E+00	-1.667402E+01	0.000000E+00
6.145000000000E+05	-1.207514E+01	0.000000E+00	-1.662000E+01	0.000000E+00
6.162500000000E+05	-1.203081E+01	0.000000E+00	-1.666599E+01	0.000000E+00
6.180000000000E+05	-1.198658E+01	0.000000E+00	-1.667391E+01	0.000000E+00
6.197500000000E+05	-1.191199E+01	0.000000E+00	-1.669278E+01	0.000000E+00
6.215000000000E+05	-1.187689E+01	0.000000E+00	-1.666536E+01	0.000000E+00
6.232500000000E+05	-1.180326E+01	0.000000E+00	-1.666019E+01	0.000000E+00
6.250000000000E+05	-1.176750E+01	0.000000E+00	-1.666645E+01	0.000000E+00
6.267500000000E+05	-1.169925E+01	0.000000E+00	-1.667781E+01	0.000000E+00
6.285000000000E+05	-1.162853E+01	0.000000E+00	-1.670692E+01	0.000000E+00
6.302500000000E+05	-1.159095E+01	0.000000E+00	-1.672126E+01	0.000000E+00
6.320000000000E+05	-1.153295E+01	0.000000E+00	-1.669523E+01	0.000000E+00
6.337500000000E+05	-1.150487E+01	0.000000E+00	-1.666877E+01	0.000000E+00
6.355000000000E+05	-1.142366E+01	0.000000E+00	-1.667925E+01	0.000000E+00
6.372500000000E+05	-1.140302E+01	0.000000E+00	-1.673948E+01	0.000000E+00
6.390000000000E+05	-1.139192E+01	0.000000E+00	-1.668056E+01	0.000000E+00
6.407500000000E+05	-1.137822E+01	0.000000E+00	-1.673165E+01	0.000000E+00
6.425000000000E+05	-1.129841E+01	0.000000E+00	-1.668768E+01	0.000000E+00
6.442500000000E+05	-1.124502E+01	0.000000E+00	-1.675733E+01	0.000000E+00
6.460000000000E+05	-1.114586E+01	0.000000E+00	-1.669164E+01	0.000000E+00
6.477500000000E+05	-1.109758E+01	0.000000E+00	-1.675432E+01	0.000000E+00
6.495000000000E+05	-1.104970E+01	0.000000E+00	-1.676170E+01	0.000000E+00
6.512500000000E+05	-1.094824E+01	0.000000E+00	-1.671364E+01	0.000000E+00
6.530000000000E+05	-1.093265E+01	0.000000E+00	-1.672676E+01	0.000000E+00
6.547500000000E+05	-1.085526E+01	0.000000E+00	-1.673842E+01	0.000000E+00
6.565000000000E+05	-1.078138E+01	0.000000E+00	-1.677116E+01	0.000000E+00
6.582500000000E+05	-1.071976E+01	0.000000E+00	-1.680378E+01	0.000000E+00
6.600000000000E+05	-1.064248E+01	0.000000E+00	-1.679587E+01	0.000000E+00
6.617500000000E+05	-1.055004E+01	0.000000E+00	-1.678884E+01	0.000000E+00
6.635000000000E+05	-1.047727E+01	0.000000E+00	-1.678992E+01	0.000000E+00
6.652500000000E+05	-1.040417E+01	0.000000E+00	-1.676813E+01	0.000000E+00
6.670000000000E+05	-1.035355E+01	0.000000E+00	-1.675762E+01	0.000000E+00
6.687500000000E+05	-1.029944E+01	0.000000E+00	-1.678909E+01	0.000000E+00
6.705000000000E+05	-1.022122E+01	0.000000E+00	-1.684125E+01	0.000000E+00
6.722500000000E+05	-1.015993E+01	0.000000E+00	-1.678592E+01	0.000000E+00
6.740000000000E+05	-1.009648E+01	0.000000E+00	-1.681635E+01	0.000000E+00
6.757500000000E+05	-9.983329E+00	0.000000E+00	-1.682387E+01	0.000000E+00
6.775000000000E+05	-9.935803E+00	0.000000E+00	-1.681273E+01	0.000000E+00
6.792500000000E+05	-9.836224E+00	0.000000E+00	-1.682946E+01	0.000000E+00
6.810000000000E+05	-9.777715E+00	0.000000E+00	-1.686702E+01	0.000000E+00
6.827500000000E+05	-9.714918E+00	0.000000E+00	-1.680216E+01	0.000000E+00
6.845000000000E+05	-9.617203E+00	0.000000E+00	-1.685780E+01	0.000000E+00
6.862500000000E+05	-9.539383E+00	0.000000E+00	-1.687647E+01	0.000000E+00
6.880000000000E+05	-9.501945E+00	0.000000E+00	-1.686153E+01	0.000000E+00
6.897500000000E+05	-9.396215E+00	0.000000E+00	-1.685409E+01	0.000000E+00
6.915000000000E+05	-9.338800E+00	0.000000E+00	-1.684154E+01	0.000000E+00
6.932500000000E+05	-9.207840E+00	0.000000E+00	-1.685443E+01	0.000000E+00
6.950000000000E+05	-9.162074E+00	0.000000E+00	-1.686575E+01	0.000000E+00
6.967500000000E+05	-9.093676E+00	0.000000E+00	-1.686818E+01	0.000000E+00
6.985000000000E+05	-9.012808E+00	0.000000E+00	-1.689064E+01	0.000000E+00
7.002500000000E+05	-8.935275E+00	0.000000E+00	-1.688103E+01	0.000000E+00
7.020000000000E+05	-8.872311E+00	0.000000E+00	-1.692500E+01	0.000000E+00
7.037500000000E+05	-8.786760E+00	0.000000E+00	-1.694284E+01	0.000000E+00
7.055000000000E+05	-8.753369E+00	0.000000E+00	-1.691749E+01	0.000000E+00
7.072500000000E+05	-8.667506E+00	0.000000E+00	-1.693269E+01	0.000000E+00
7.090000000000E+05	-8.583472E+00	0.000000E+00	-1.694941E+01	0.000000E+00
7.107500000000E+05	-8.510602E+00	0.000000E+00	-1.690338E+01	0.000000E+00
7.125000000000E+05	-8.438802E+00	0.000000E+00	-1.699503E+01	0.000000E+00
7.142500000000E+05	-8.384829E+00	0.000000E+00	-1.693571E+01	0.000000E+00
7.160000000000E+05	-8.279088E+00	0.000000E+00	-1.697469E+01	0.000000E+00
7.177500000000E+05	-8.189309E+00	0.000000E+00	-1.698122E+01	0.000000E+00
7.195000000000E+05	-8.134630E+00	0.000000E+00	-1.694996E+01	0.000000E+00
7.212500000000E+05	-8.042181E+00	0.000000E+00	-1.696367E+01	0.000000E+00
7.230000000000E+05	-7.934936E+00	0.000000E+00	-1.699204E+01	0.000000E+00
7.247500000000E+05	-7.830619E+00	0.000000E+00	-1.701152E+01	0.000000E+00
7.265000000000E+05	-7.723491E+00	0.000000E+00	-1.700319E+01	0.000000E+00
7.282500000000E+05	-7.589790E+00	0.000000E+00	-1.699694E+01	0.000000E+00
7.300000000000E+05	-7.472835E+00	0.000000E+00	-1.698394E+01	0.000000E+00
7.317500000000E+05	-7.399091E+00	0.000000E+00	-1.700536E+01	0.000000E+00
7.335000000000E+05	-7.296710E+00	0.000000E+00	-1.702538E+01	0.000000E+00
7.352500000000E+05	-7.190405E+00	0.000000E+00	-1.701740E+01	0.000000E+00
7.370000000000E+05	-7.052340E+00	0.000000E+00	-1.703683E+01	0.000000E+00
7.387500000000E+05	-6.949916E+00	0.000000E+00	-1.701184E+01	0.000000E+00
7.405000000000E+05	-6.811443E+00	0.000000E+00	-1.703324E+01	0.000000E+00
7.422500000000E+05	-6.685794E+00	0.000000E+00	-1.703873E+01	0.000000E+00
7.440000000000E+05	-6.598516E+00	0.000000E+00	-1.701969E+01	0.000000E+00
7.457500000000E+05	-6.464361E+00	0.000000E+00	-1.705986E+01	0.000000E+00
7.475000000000E+05	-6.359500E+00	0.000000E+00	-1.704189E+01	0.000000E+00
7.492500000000E+05	-6.186699E+00	0.000000E+00	-1.709806E+01	0.000000E+00
7.510000000000E+05	-6.109729E+00	0.000000E+00	-1.706288E+01	0.000000E+00
7.527500000000E+05	-5.938148E+00	0.000000E+00	-1.708051E+01	0.000000E+00
7.545000000000E+05	-5.876976E+00	0.000000E+00	-1.708423E+01	0.000000E+00
7.562500000000E+05	-5.785298E+00	0.000000E+00	-1.707789E+01	0.000000E+00
7.580000000000E+05	-5.782187E+00	0.000000E+00	-1.709954E+01	0.000000E+00
7.597500000000E+05	-5.846341E+00	0.000000E+00	-1.708709E+01	0.000000E+00
7.615000000000E+05	-6.081901E+00	0.000000E+00	-1.711821E+01	0.000000E+00
7.632500000000E+05	-6.465736E+00	0.000000E+00	-1.711110E+01	0.000000E+00
7.650000000000E+05	-6.821966E+00	0.000000E+00	-1.710339E+01	0.000000E+00
7.667500000000E+05	-6.781264E+00	0.000000E+00	-1.713454E+01	0.000000E+00
7.685000000000E+05	-6.609706E+00	0.000000E+00	-1.711272E+01	0.000000E+00
7.702500000000E+05	-6.440948E+00	0.000000E+00	-1.712948E+01	0.000000E+00
7.720000000000E+05	-6.514968E+00	0.000000E+00	-1.714401E+01	0.000000E+00
7.737500000000E+05	-6.692051E+00	0.000000E+00	-1.715513E+01	0.000000E+00
7.755000000000E+05	-6.848423E+00	0.000000E+00	-1.717374E+01	0.000000E+00
7.772500000000E+05	-6.753908E+00	0.000000E+00	-1.716806E+01	0.000000E+00
7.790000000000E+05	-6.479228E+00	0.000000E+00	-1.716237E+01	0.000000E+00
7.807500000000E+05	-6.186292E+00	0.000000E+00	-1.718447E+01	0.000000E+00
7.825000000000E+05	-5.902721E+00	0.000000E+00	-1.717759E+01	0.000000E+00
7.842500000000E+05	-5.631383E+00	0.000000E+00	-1.717625E+01	0.000000E+00
7.860000000000E+05	-5.360828E+00	0.000000E+00	-1.718287E+01	0.000000E+00
7.877500000000E+05	-5.185364E+00	0.000000E+00	-1.719099E+01	0.000000E+00
7.895000000000E+05	-4.980186E+00	0.000000E+00	-1.720942E+01	0.000000E+00
7.912500000000E+05	-4.815322E+00	0.000000E+00	-1.719136E+01	0.000000E+00
7.930000000000E+05	-4.686951E+00	0.000000E+00	-1.719783E+01	0.000000E+00
7.947500000000E+05	-4.490039E+00	0.000000E+00	-1.723015E+01	0.000000E+00
7.965000000000E+05	-4.343628E+00	0.000000E+00	-1.721562E+01	0.000000E+00
7.982500000000E+05	-4.150943E+00	0.000000E+00	-1.722490E+01	0.000000E+00
8.000000000000E+05	-3.988718E+00	0.000000E+00	-1.723131E+01	0.000000E+00
8.017500000000E+05	-3.844915E+00	0.000000E+00	-1.723326E+01	0.000000E+00
8.035000000000E+05	-3.690442E+00	0.000000E+00	-1.724341E+01	0.000000E+00
8.052500000000E+05	-3.589372E+00	0.000000E+00	-1.724471E+01	0.000000E+00
8.070000000000E+05	-3.443074E+00	0.000000E+00	-1.725494E+01	0.000000E+00
8.087500000000E+05	-3.265564E+00	0.000000E+00	-1.724508E+01	0.000000E+00
8.105000000000E+05	-3.106255E+00	0.000000E+00	-1.723725E+01	0.000000E+00
8.122500000000E+05	-3.032684E+00	0.000000E+00	-1.726599E+01	0.000000E+00
8.140000000000E+05	-2.860216E+00	0.000000E+00	-1.727532E+01	0.000000E+00
8.157500000000E+05	-2.767339E+00	0.000000E+00	-1.728041E+01	0.000000E+00
8.175000000000E+05	-2.644431E+00	0.000000E+00	-1.727525E+01	0.000000E+00
8.192500000000E+05	-2.510389E+00	0.000000E+00	-1.729066E+01	0.000000E+00
8.210000000000E+05	-2.456593E+00	0.000000E+00	-1.728472E+01	0.000000E+00
8.227500000000E+05	-2.285622E+00	0.000000E+00	-1.729429E+01	0.000000E+00
8.245000000000E+05	-2.179067E+00	0.000000E+00	-1.731355E+01	0.000000E+00
8.262500000000E+05	-2.134108E+00	0.000000E+00	-1.731695E+01	0.000000E+00
8.280000000000E+05	-2.003891E+00	0.000000E+00	-1.730110E+01	0.000000E+00
8.297500000000E+05	-1.960289E+00	0.000000E+00	-1.732114E+01	0.000000E+00
8.315000000000E+05	-1.812823E+00	0.000000E+00	-1.731985E+01	0.000000E+00
8.332500000000E+05	-1.787311E+00	0.000000E+00	-1.732656E+01	0.000000E+00
8.350000000000E+05	-1.728072E+00	0.000000E+00	-1.733009E+01	0.000000E+00
8.367500000000E+05	-1.644004E+00	0.000000E+00	-1.733050E+01	0.000000E+00
8.385000000000E+05	-1.578196E+00	0.000000E+00	-1.736388E+01	0.000000E+00
8.402500000000E+05	-1.531497E+00	0.000000E+00	-1.734301E+01	0.000000E+00
8.420000000000E+05	-1.458657E+00	0.000000E+00	-1.734487E+01	0.000000E+00
8.437500000000E+05	-1.439076E+00	0.000000E+00	-1.737142E+01	0.000000E+00
8.455000000000E+05	-1.418523E+00	0.000000E+00	-1.737770E+01	0.000000E+00
8.472500000000E+05	-1.401758E+00	0.000000E+00	-1.739296E+01	0.000000E+00
8.490000000000E+05	-1.516027E+00	0.000000E+00	-1.736107E+01	0.000000E+00
8.507500000000E+05	-1.504067E+00	0.000000E+00	-1.740429E+01	0.000000E+00
8.525000000000E+05	-1.610842E+00	0.000000E+00	-1.739153E+01	0.000000E+00
8.542500000000E+05	-1.673268E+00	0.000000E+00	-1.740864E+01	0.000000E+00
8.560000000000E+05	-1.787951E+00	0.000000E+00	-1.739932E+01	0.000000E+00
8.577500000000E+05	-1.965544E+00	0.000000E+00	-1.739681E+01	0.000000E+00
8.595000000000E+05	-2.133183E+00	0.000000E+00	-1.744370E+01	0.000000E+00
8.612500000000E+05	-2.291100E+00	0.000000E+00	-1.744520E+01	0.000000E+00
8.630000000000E+05	-2.491583E+00	0.000000E+00	-1.741149E+01	0.000000E+00
8.647500000000E+05	-2.642927E+00	0.000000E+00	-1.742380E+01	0.000000E+00
8.665000000000E+05	-2.774561E+00	0.000000E+00	-1.745260E+01	0.000000E+00
8.682500000000E+05	-2.976219E+00	0.000000E+00	-1.747033E+01	0.000000E+00
8.700000000000E+05	-3.156092E+00	0.000000E+00	-1.745704E+01	0.000000E+00
8.717500000000E+05	-3.270966E+00	0.000000E+00	-1.747108E+01	0.000000E+00
8.735000000000E+05	-3.392402E+00	0.000000E+00	-1.744835E+01	0.000000E+00
8.752500000000E+05	-3.503668E+00	0.000000E+00	-1.746974E+01	0.000000E+00
8.770000000000E+05	-3.545914E+00	0.000000E+00	-1.748555E+01	0.000000E+00
8.787500000000E+05	-3.601582E+00	0.000000E+00	-1.750150E+01	0.000000E+00
8.805000000000E+05	-3.555808E+00	0.000000E+00	-1.748565E+01	0.000000E+00
8.822500000000E+05	-3.468041E+00	0.000000E+00	-1.749519E+01	0.000000E+00
8.840000000000E+05	-3.367133E+00	0.000000E+00	-1.751303E+01	0.000000E+00
8.857500000000E+05	-3.264778E+00	0.000000E+00	-1.748705E+01	0.000000E+00
8.875000000000E+05	-3.203385E+00	0.000000E+00	-1.752378E+01	0.000000E+00
8.892500000000E+05	-3.063297E+00	0.000000E+00	-1.750747E+01	0.000000E+00
8.910000000000E+05	-2.926682E+00	0.000000E+00	-1.754534E+01	0.000000E+00
8.927500000000E+05	-2.695120E+00	0.000000E+00	-1.752253E+01	0.000000E+00
8.945000000000E+05	-2.524585E+00	0.000000E+00	-1.754697E+01	0.000000E+00
8.962500000000E+05	-2.368353E+00	0.000000E+00	-1.755644E+01	0.000000E+00
8.980000000000E+05	-2.249800E+00	0.000000E+00	-1.756271E+01	0.000000E+00
8.997500000000E+05	-2.127384E+00	0.000000E+00	-1.757320E+01	0.000000E+00
9.015000000000E+05	-1.956720E+00	0.000000E+00	-1.756946E+01	0.000000E+00
9.032500000000E+05	-1.884017E+00	0.000000E+00	-1.756871E+01	0.000000E+00
9.050000000000E+05	-1.884135E+00	0.000000E+00	-1.758591E+01	0.000000E+00
9.067500000000E+05	-1.882819E+00	0.000000E+00	-1.757553E+01	0.000000E+00
9.085000000000E+05	-1.874879E+00	0.000000E+00	-1.759781E+01	0.000000E+00
9.102500000000E+05	-1.924170E+00	0.000000E+00	-1.763532E+01	0.000000E+00
9.120000000000E+05	-1.967962E+00	0.000000E+00	-1.764203E+01	0.000000E+00
9.137500000000E+05	-2.049503E+00	0.000000E+00	-1.764025E+01	0.000000E+00
9.155000000000E+05	-2.123575E+00	0.000000E+00	-1.762727E+01	0.000000E+00
9.172500000000E+05	-2.198879E+00	0.000000E+00	-1.766856E+01	0.000000E+00
9.190000000000E+05	-2.344510E+00	0.000000E+00	-1.764756E+01	0.000000E+00
9.207500000000E+05	-2.407789E+00	0.000000E+00	-1.765843E+01	0.000000E+00
9.225000000000E+05	-2.554894E+00	0.000000E+00	-1.768175E+01	0.000000E+00
9.242500000000E+05	-2.646972E+00	0.000000E+00	-1.768536E+01	0.000000E+00
9.260000000000E+05	-2.773194E+00	0.000000E+00	-1.767981E+01	0.000000E+00
9.277500000000E+05	-2.900689E+00	0.000000E+00	-1.772880E+01	0.000000E+00
9.295000000000E+05	-2.984874E+00	0.000000E+00	-1.771096E+01	0.000000E+00
9.312500000000E+05	-3.146232E+00	0.000000E+00	-1.769132E+01	0.000000E+00
9.330000000000E+05	-3.296075E+00	0.000000E+00	-1.773767E+01	0.000000E+00
9.347500000000E+05	-3.409233E+00	0.000000E+00	-1.775254E+01	0.000000E+00
9.365000000000E+05	-3.516740E+00	0.000000E+00	-1.776386E+01	0.000000E+00
9.382500000000E+05	-3.657249E+00	0.000000E+00	-1.777940E+01	0.000000E+00
9.400000000000E+05	-3.746988E+00	0.000000E+00	-1.778733E+01	0.000000E+00
9.417500000000E+05	-3.885498E+00	0.000000E+00	-1.778657E+01	0.000000E+00
9.435000000000E+05	-3.996180E+00	0.000000E+00	-1.780911E+01	0.000000E+00
9.452500000000E+05	-4.127006E+00	0.000000E+00	-1.781043E+01	0.000000E+00
9.470000000000E+05	-4.241447E+00	0.000000E+00	-1.778721E+01	0.000000E+00
9.487500000000E+05	-4.331589E+00	0.000000E+00	-1.779638E+01	0.000000E+00
9.505000000000E+05	-4.445748E+00	0.000000E+00	-1.784614E+01	0.000000E+00
9.522500000000E+05	-4.583153E+00	0.000000E+00	-1.781789E+01	0.000000E+00
9.540000000000E+05	-4.733979E+00	0.000000E+00	-1.781696E+01	0.000000E+00
9.557500000000E+05	-4.824249E+00	0.000000E+00	-1.785752E+01	0.000000E+00
9.575000000000E+05	-4.962780E+00	0.000000E+00	-1.782466E+01	0.000000E+00
9.592500000000E+05	-5.104925E+00	0.000000E+00	-1.787028E+01	0.000000E+00
9.610000000000E+05	-5.226361E+00	0.000000E+00	-1.786837E+01	0.000000E+00
9.627500000000E+05	-5.352850E+00	0.000000E+00	-1.786951E+01	0.000000E+00
9.645000000000E+05	-5.452847E+00	0.000000E+00	-1.789341E+01	0.000000E+00
9.662500000000E+05	-5.590617E+00	0.000000E+00	-1.789805E+01	0.000000E+00
9.680000000000E+05	-5.727026E+00	0.000000E+00	-1.788914E+01	0.000000E+00
9.697500000000E+05	-5.840973E+00	0.000000E+00	-1.789062E+01	0.000000E+00
9.715000000000E+05	-5.968931E+00	0.000000E+00	-1.790053E+01	0.000000E+00
9.732500000000E+05	-6.107151E+00	0.000000E+00	-1.791505E+01	0.000000E+00
9.750000000000E+05	-6.210682E+00	0.000000E+00	-1.792118E+01	0.000000E+00
9.767500000000E+05	-6.356225E+00	0.000000E+00	-1.792996E+01	0.000000E+00
9.785000000000E+05	-6.463763E+00	0.000000E+00	-1.792135E+01	0.000000E+00
9.802500000000E+05	-6.598492E+00	0.000000E+00	-1.791850E+01	0.000000E+00
9.820000000000E+05	-6.664080E+00	0.000000E+00	-1.794001E+01	0.000000E+00
9.837500000000E+05	-6.817970E+00	0.000000E+00	-1.796781E+01	0.000000E+00
9.855000000000E+05	-6.911559E+00	0.000000E+00	-1.795512E+01	0.000000E+00
9.872500000000E+05	-7.048755E+00	0.000000E+00	-1.795341E+01	0.000000E+00
9.890000000000E+05	-7.166874E+00	0.000000E+00	-1.798884E+01	0.000000E+00
9.907500000000E+05	-7.258157E+00	0.000000E+00	-1.795765E+01	0.000000E+00
9.925000000000E+05	-7.397044E+00	0.000000E+00	-1.800298E+01	0.000000E+00
9.942500000000E+05	-7.451286E+00	0.000000E+00	-1.797600E+01	0.000000E+00
9.960000000000E+05	-7.580519E+00	0.000000E+00	-1.802851E+01	0.000000E+00
9.977500000000E+05	-7.707972E+00	0.000000E+00	-1.801608E+01	0.000000E+00
9.995000000000E+05	-7.815406E+00	0.000000E+00	-1.802367E+01	0.000000E+00
1.001250000000E+06	-7.901735E+00	0.000000E+00	-1.803885E+01	0.000000E+00
1.003000000000E+06	-8.004622E+00	0.000000E+00	-1.807286E+01	0.000000E+00
1.004750000000E+06	-8.106740E+00	0.000000E+00	-1.807781E+01	0.000000E+00
1.006500000000E+06	-8.184683E+00	0.000000E+00	-1.807861E+01	0.000000E+00
1.008250000000E+06	-8.299993E+00	0.000000E+00	-1.807407E+01	0.000000E+00
1.010000000000E+06	-8.395766E+00	0.000000E+00	-1.809372E+01	0.000000E+00
1.011750000000E+06	-8.494837E+00	0.000000E+00	-1.812405E+01	0.000000E+00
1.013500000000E+06	-8.583952E+00	0.000000E+00	-1.813145E+01	0.000000E+00
1.015250000000E+06	-8.666962E+00	0.000000E+00	-1.815831E+01	0.000000E+00
1.017000000000E+06	-8.739614E+00	0.000000E+00	-1.816443E+01	0.000000E+00
1.018750000000E+06	-8.813099E+00	0.000000E+00	-1.815471E+01	0.000000E+00
1.020500000000E+06	-8.910780E+00	0.000000E+00	-1.816031E+01	0.000000E+00
1.022250000000E+06	-9.003797E+00	0.000000E+00	-1.819973E+01	0.000000E+00
1.024000000000E+06	-9.086565E+00	0.000000E+00	-1.819144E+01	0.000000E+00
1.025750000000E+06	-9.137560E+00	0.000000E+00	-1.823315E+01	0.000000E+00
1.027500000000E+06	-9.203251E+00	0.000000E+00	-1.823494E+01	0.000000E+00
1.029250000000E+06	-9.269274E+00	0.000000E+00	-1.826537E+01	0.000000E+00
1.031000000000E+06	-9.316480E+00	0.000000E+00	-1.826389E+01	0.000000E+00
1.032750000000E+06	-9.396972E+00	0.000000E+00	-1.828275E+01	0.000000E+00
1.034500000000E+06	-9.489415E+00	0.000000E+00	-1.827552E+01	0.000000E+00
1.036250000000E+06	-9.590191E+00	0.000000E+00	-1.827469E+01	0.000000E+00
1.038000000000E+06	-9.652765E+00	0.000000E+00	-1.830034E+01	0.000000E+00
1.039750000000E+06	-9.757997E+00	0.000000E+00	-1.831220E+01	0.000000E+00
1.041500000000E+06	-9.814590E+00	0.000000E+00	-1.833889E+01	0.000000E+00
1.043250000000E+06	-9.920609E+00	0.000000E+00	-1.832625E+01	0.000000E+00
1.045000000000E+06	-1.000681E+01	0.000000E+00	-1.834474E+01	0.000000E+00
1.046750000000E+06	-1.010235E+01	0.000000E+00	-1.837518E+01	0.000000E+00
1.048500000000E+06	-1.016153E+01	0.000000E+00	-1.836626E+01	0.000000E+00
1.050250000000E+06	-1.027303E+01	0.000000E+00	-1.836841E+01	0.000000E+00
1.052000000000E+06	-1.033891E+01	0.000000E+00	-1.837793E+01	0.000000E+00
1.053750000000E+06	-1.043770E+01	0.000000E+00	-1.839765E+01	0.000000E+00
1.055500000000E+06	-1.050355E+01	0.000000E+00	-1.842944E+01	0.000000E+00
1.057250000000E+06	-1.057943E+01	0.000000E+00	-1.844661E+01	0.000000E+00
1.059000000000E+06	-1.069936E+01	0.000000E+00	-1.845062E+01	0.000000E+00
1.060750000000E+06	-1.075618E+01	0.000000E+00	-1.846560E+01	0.000000E+00
1.062500000000E+06	-1.082502E+01	0.000000E+00	-1.849014E+01	0.000000E+00
1.064250000000E+06	-1.087869E+01	0.000000E+00	-1.852231E+01	0.000000E+00
1.066000000000E+06	-1.098351E+01	0.000000E+00	-1.855014E+01	0.000000E+00
1.067750000000E+06	-1.104577E+01	0.000000E+00	-1.857080E+01	0.000000E+00
1.069500000000E+06	-1.112600E+01	0.000000E+00	-1.857527E+01	0.000000E+00
1.071250000000E+06	-1.118741E+01	0.000000E+00	-1.863701E+01	0.000000E+00
1.073000000000E+06	-1.126022E+01	0.000000E+00	-1.864128E+01	0.000000E+00
1.074750000000E+06	-1.132207E+01	0.000000E+00	-1.866181E+01	0.000000E+00
1.076500000000E+06	-1.141124E+01	0.000000E+00	-1.870646E+01	0.000000E+00
1.078250000000E+06	-1.143250E+01	0.000000E+00	-1.871319E+01	0.000000E+00
1.080000000000E+06	-1.153827E+01	0.000000E+00	-1.873645E+01	0.000000E+00
1.081750000000E+06	-1.156869E+01	0.000000E+00	-1.876520E+01	0.000000E+00
1.083500000000E+06	-1.164449E+01	0.000000E+00	-1.878889E+01	0.000000E+00
1.085250000000E+06	-1.172039E+01	0.000000E+00	-1.881240E+01	0.000000E+00
1.087000000000E+06	-1.178371E+01	0.000000E+00	-1.881335E+01	0.000000E+00
1.088750000000E+06	-1.183149E+01	0.000000E+00	-1.880334E+01	0.000000E+00
1.090500000000E+06	-1.189787E+01	0.000000E+00	-1.882100E+01	0.000000E+00
1.092250000000E+06	-1.192857E+01	0.000000E+00	-1.881818E+01	0.000000E+00
1.094000000000E+06	-1.199090E+01	0.000000E+00	-1.883417E+01	0.000000E+00
1.095750000000E+06	-1.206257E+01	0.000000E+00	-1.885861E+01	0.000000E+00
1.097500000000E+06	-1.209807E+01	0.000000E+00	-1.886814E+01	0.000000E+00
1.099250000000E+06	-1.216945E+01	0.000000E+00	-1.888489E+01	0.000000E+00
1.101000000000E+06	-1.223317E+01	0.000000E+00	-1.888805E+01	0.000000E+00
1.102750000000E+06	-1.229259E+01	0.000000E+00	-1.891855E+01	0.000000E+00
1.104500000000E+06	-1.234941E+01	0.000000E+00	-1.894658E+01	0.000000E+00
1.106250000000E+06	-1.241505E+01	0.000000E+00	-1.896606E+01	0.000000E+00
1.108000000000E+06	-1.248787E+01	0.000000E+00	-1.899154E+01	0.000000E+00
1.109750000000E+06	-1.256151E+01	0.000000E+00	-1.901872E+01	0.000000E+00
1.111500000000E+06	-1.261410E+01	0.000000E+00	-1.904213E+01	0.000000E+00
1.113250000000E+06	-1.267620E+01	0.000000E+00	-1.907209E+01	0.000000E+00
1.115000000000E+06	-1.275036E+01	0.000000E+00	-1.911065E+01	0.000000E+00
1.116750000000E+06	-1.279196E+01	0.000000E+00	-1.914073E+01	0.000000E+00
1.118500000000E+06	-1.285044E+01	0.000000E+00	-1.916769E+01	0.000000E+00
1.120250000000E+06	-1.291921E+01	0.000000E+00	-1.919546E+01	0.000000E+00
1.122000000000E+06	-1.296520E+01	0.000000E+00	-1.925519E+01	0.000000E+00
1.123750000000E+06	-1.304259E+01	0.000000E+00	-1.929853E+01	0.000000E+00
1.125500000000E+06	-1.309623E+01	0.000000E+00	-1.931209E+01	0.000000E+00
1.127250000000E+06	-1.316846E+01	0.000000E+00	-1.935402E+01	0.000000E+00
1.129000000000E+06	-1.320918E+01	0.000000E+00	-1.941098E+01	0.000000E+00
1.130750000000E+06	-1.327000E+01	0.000000E+00	-1.942890E+01	0.000000E+00
1.132500000000E+06	-1.333315E+01	0.000000E+00	-1.950220E+01	0.000000E+00
1.134250000000E+06	-1.337837E+01	0.000000E+00	-1.953068E+01	0.000000E+00
1.136000000000E+06	-1.343146E+01	0.000000E+00	-1.959517E+01	0.000000E+00
1.137750000000E+06	-1.349184E+01	0.000000E+00	-1.964270E+01	0.000000E+00
1.139500000000E+06	-1.356528E+01	0.000000E+00	-1.966376E+01	0.000000E+00
1.141250000000E+06	-1.360923E+01	0.000000E+00	-1.972123E+01	0.000000E+00
1.143000000000E+06	-1.368033E+01	0.000000E+00	-1.975699E+01	0.000000E+00
1.144750000000E+06	-1.371400E+01	0.000000E+00	-1.977029E+01	0.000000E+00
1.146500000000E+06	-1.378775E+01	0.000000E+00	-1.980111E+01	0.000000E+00
1.148250000000E+06	-1.381895E+01	0.000000E+00	-1.986405E+01	0.000000E+00
1.150000000000E+06	-1.388408E+01	0.000000E+00	-1.990720E+01	0.000000E+00
1.151750000000E+06	-1.393788E+01	0.000000E+00	-1.996838E+01	0.000000E+00
1.153500000000E+06	-1.398870E+01	0.000000E+00	-2.003014E+01	0.000000E+00
1.155250000000E+06	-1.402532E+01	0.000000E+00	-2.013470E+01	0.000000E+00
1.157000000000E+06	-1.407032E+01	0.000000E+00	-2.021329E+01	0.000000E+00
1.158750000000E+06	-1.411230E+01	0.000000E+00	-2.028076E+01	0.000000E+00
